index,dis_accs
552,0.7749578086459821
553,0.7729131507204985
554,0.7717123198753733
555,0.7710307672335454
556,0.7742113462287421
557,0.7748928988705699
558,0.7744385304426846
559,0.7772296507854083
560,0.7717123198753733
561,0.7754121770738673
562,0.7706737634687784
563,0.7740166169025056
564,0.7744709853303907
565,0.7724263274049071
566,0.7714526807737245
567,0.7728157860573802
568,0.773821887576269
569,0.7765480981435804
570,0.769440477735947
571,0.7711930416720758
572,0.7721017785278463
573,0.772750876281968
574,0.7763858237050499
575,0.7683694664416462
576,0.7704141243671296
577,0.77563936128781
578,0.7750227184213943
579,0.7750227184213943
580,0.7693431130728288
581,0.7675256393612878
582,0.7744385304426846
583,0.7767428274698169
584,0.7771647410099961
585,0.7729131507204985
586,0.773464883811502
587,0.7737245229131507
588,0.7749902635336882
589,0.7765480981435804
590,0.7704790341425418
591,0.775996365052577
592,0.7765156432558743
593,0.7752174477476308
594,0.7770349214591717
595,0.7700895754900688
596,0.7754446319615734
597,0.7774243801116448
598,0.7765480981435804
599,0.7779436583149423
600,0.778235752304297
601,0.7783331169674153
602,0.7788199402830066
603,0.7770673763468778
604,0.7806049591068415
605,0.772718421394262
606,0.7752499026353369
607,0.7797935869141893
608,0.7809295079839024
609,0.777846293651824
610,0.776418278592756
611,0.7792418538231858
612,0.779339218486304
613,0.7774568349993509
614,0.7813189666363755
615,0.7772296507854083
616,0.7764831883681682
617,0.7803777748928988
618,0.7820978839413215
619,0.7823899779306763
620,0.7753797221861612
621,0.7782032974165909
622,0.7845320005192782
623,0.7832662598987408
624,0.779696222251071
625,0.7741139815656238
626,0.7788523951707127
627,0.7773270154485266
628,0.7834285343372712
629,0.7787874853953005
630,0.7749902635336882
631,0.7794690380371284
632,0.7810268726470206
633,0.7847267298455147
634,0.7804751395560171
635,0.7800532260158379
636,0.7798260418018954
637,0.7781059327534726
638,0.7812865117486694
639,0.7830715305725042
640,0.7787874853953005
641,0.7813838764117876
642,0.7810593275347267
643,0.7847267298455147
644,0.7841749967545112
645,0.779663767363365
646,0.7803453200051927
647,0.7790146696092431
648,0.7840451772036868
649,0.7827469816954433
650,0.7807347786576658
651,0.7796313124756589
652,0.7795014929248345
653,0.7819680643904973
654,0.7810593275347267
655,0.7780734778657666
656,0.7798909515773076
657,0.7797935869141893
658,0.7865442035570557
659,0.7856030118135792
660,0.7794041282617162
661,0.7813189666363755
662,0.7801830455666623
663,0.7836557185512139
664,0.7857977411398157
665,0.7824548877060885
666,0.7823575230429702
667,0.785960015578346
668,0.7860573802414643
669,0.7834934441126834
670,0.7821303388290276
671,0.7803777748928988
672,0.7824224328183824
673,0.7844346358561599
674,0.7858951058029339
675,0.7802155004543684
676,0.7825522523692068
677,0.7835583538880956
678,0.7871283915357653
679,0.7869336622095288
680,0.7812865117486694
681,0.777846293651824
682,0.7830390756847981
683,0.7871283915357653
684,0.783331169674153
685,0.7803453200051927
686,0.7841749967545112
687,0.78667402310788
688,0.7815461508503181
689,0.7850188238348695
690,0.7863494742308191
691,0.7854407373750487
692,0.7840451772036868
693,0.7878099441775931
694,0.7886862261456575
695,0.7798260418018954
696,0.7838829027651565
697,0.7875827599636506
698,0.7821952486044398
699,0.7858951058029339
700,0.7825847072569129
701,0.78667402310788
702,0.7873231208620018
703,0.7890756847981306
704,0.7923860833441516
705,0.7786252109567701
706,0.7865766584447618
707,0.7873231208620018
708,0.7868038426587044
709,0.7897247825522524
710,0.7819031546150851
711,0.7862521095677009
712,0.7885888614825393
713,0.7869012073218227
714,0.7901466960924315
715,0.7825847072569129
716,0.7832662598987408
717,0.7859924704660521
718,0.7880046735038296
719,0.7890107750227184
720,0.7853109178242244
721,0.7852135531611061
722,0.7906659742957289
723,0.7904387900817863
724,0.7897572374399584
725,0.7802479553420745
726,0.7850188238348695
727,0.7856679215889913
728,0.7847591847332208
729,0.7842399065299234
730,0.7894326885628976
731,0.7881669479423601
732,0.7905361547449046
733,0.7892379592366611
734,0.7886862261456575
735,0.7896598727768402
736,0.783363624561859
737,0.7867713877709983
738,0.785538102038167
739,0.7887511359210697
740,0.783006620797092
741,0.7856030118135792
742,0.7860249253537582
743,0.7890756847981306
744,0.7878423990652992
745,0.7841425418668051
746,0.7912501622744386
747,0.7889134103596002
748,0.7891081396858367
749,0.7915422562637934
750,0.7884590419317149
751,0.7887186810333636
752,0.7929702713228612
753,0.7914448916006751
754,0.7914773464883812
755,0.7863819291185252
756,0.7900168765416071
757,0.7905036998571985
758,0.7904387900817863
759,0.7915422562637934
760,0.7842399065299234
761,0.7857328313644035
762,0.7888160456964819
763,0.7869336622095288
764,0.7909905231727898
765,0.7845969102946904
766,0.7859924704660521
767,0.786284564455407
768,0.7880046735038296
769,0.7916396209269116
770,0.7869985719849409
771,0.7862521095677009
772,0.7917694404777359
773,0.792158899130209
774,0.7945281059327535
775,0.7871283915357653
776,0.7929702713228612
777,0.7899195118784889
778,0.7887186810333636
779,0.7923536284564455
780,0.7879722186161235
781,0.789562508113722
782,0.7895949630014281
783,0.7892379592366611
784,0.79322991042451
785,0.7895949630014281
786,0.7894975983383098
787,0.7937167337401012
788,0.7905686096326107
789,0.7896274178891342
790,0.7894002336751915
791,0.7933921848630404
792,0.7929378164351552
793,0.7933921848630404
794,0.7927430871089186
795,0.786317019343113
796,0.791055432948202
797,0.7901791509801376
798,0.7909256133973777
799,0.7911852524990264
800,0.788848500584188
801,0.7911852524990264
802,0.7901791509801376
803,0.7910229780604959
804,0.7955342074516423
805,0.7920290795793846
806,0.7922887186810333
807,0.7907308840711411
808,0.7966052187459431
809,0.7946254705958717
810,0.789205504348955
811,0.7952745683499935
812,0.7942684668311047
813,0.7933597299753343
814,0.793651823964689
815,0.7917694404777359
816,0.791055432948202
817,0.7932623653122161
818,0.7951122939114631
819,0.7974165909385954
820,0.7971569518369467
821,0.7912826171621447
822,0.7967999480721797
823,0.7960534856549396
824,0.7974815007140075
825,0.7912177073867325
826,0.7955017525639362
827,0.7926781773335064
828,0.7918343502531481
829,0.793651823964689
830,0.7887186810333636
831,0.793651823964689
832,0.793651823964689
833,0.7954043879008179
834,0.7959236661041152
835,0.7915422562637934
836,0.7952745683499935
837,0.7929053615474491
838,0.7960859405426457
839,0.7973516811631832
840,0.7861222900168765
841,0.7924834480072699
842,0.7951447487991692
843,0.7955017525639362
844,0.7957613916655848
845,0.7897572374399584
846,0.7944956510450474
847,0.7986823315591328
848,0.7920290795793846
849,0.7959885758795274
850,0.7916071660392056
851,0.79472283525899
852,0.798033233805011
853,0.7971569518369467
854,0.7968324029598858
855,0.7924834480072699
856,0.7915098013760873
857,0.7946254705958717
858,0.795436842788524
859,0.7951122939114631
860,0.7942360119433987
861,0.796929767623004
862,0.7967999480721797
863,0.7950149292483448
864,0.7992340646501364
865,0.7939439179540438
866,0.7946579254835778
867,0.7993963390886668
868,0.8040698429183435
869,0.7991691548747242
870,0.7917045307023237
871,0.7964104894197066
872,0.7918992600285603
873,0.7949824743606387
874,0.7946903803712839
875,0.7956315721147604
876,0.7934570946384526
877,0.7955666623393483
878,0.7962157600934701
879,0.7963455796442944
880,0.7982928729066597
881,0.7956640270024665
882,0.7973841360508893
883,0.7955342074516423
884,0.7984226924574841
885,0.7938140984032195
886,0.7960534856549396
887,0.7950149292483448
888,0.7945605608204596
889,0.796540308970531
890,0.7963780345320005
891,0.7985200571206024
892,0.7987796962222511
893,0.7982928729066597
894,0.7982279631312476
895,0.7993314293132546
896,0.7997533428534337
897,0.8006945345969103
898,0.800597169933792
899,0.8021225496559782
900,0.7954043879008179
901,0.795079839023757
902,0.7971244969492406
903,0.7987796962222511
904,0.8002726210567311
905,0.7913475269375568
906,0.7950149292483448
907,0.7997533428534337
908,0.7954043879008179
909,0.7977086849279501
910,0.7950473841360509
911,0.7961508503180579
912,0.7961508503180579
913,0.7982928729066597
914,0.8006945345969103
915,0.7931325457613917
916,0.8002726210567311
917,0.7978385044787745
918,0.8022199143190964
919,0.8007918992600286
920,0.7982604180189536
921,0.7942360119433987
922,0.7993314293132546
923,0.8035830196027521
924,0.8029014669609243
925,0.7969946773984162
926,0.7989744255484876
927,0.7980981435804232
928,0.8033558353888095
929,0.803550564715046
930,0.7975139556017136
931,0.8008892639231469
932,0.7981955082435415
933,0.8012138128002078
934,0.8039724782552252
935,0.797676230040244
936,0.7978709593664806
937,0.8059846812930027
938,0.8029014669609243
939,0.8022199143190964
940,0.7982279631312476
941,0.7997857977411398
942,0.7982279631312476
943,0.8005322601583799
944,0.796929767623004
945,0.794365831494223
946,0.7985849668960145
947,0.7974815007140075
948,0.7980007789173049
949,0.8014085421264442
950,0.7901466960924315
951,0.8003699857198494
952,0.7991366999870181
953,0.7974490458263015
954,0.7982928729066597
955,0.7968648578475919
956,0.8000778917304946
957,0.7979358691418927
958,0.8006945345969103
959,0.8051083993249384
960,0.7964753991951188
961,0.7984551473451902
962,0.8014409970141503
963,0.8017330910035051
964,0.8013436323510321
965,0.8012787225756199
966,0.7975464104894197
967,0.8010190834739712
968,0.8032909256133974
969,0.8041672075814618
970,0.7943333766065169
971,0.8021874594313904
972,0.8012138128002078
973,0.800240166169025
974,0.8027391925223939
975,0.7996559781903154
976,0.8011164481370895
977,0.8036154744904582
978,0.8053031286511748
979,0.8039400233675191
980,0.7979358691418927
981,0.8021225496559782
982,0.8047838504478775
983,0.8016032714526807
984,0.8057574970790601
985,0.7986498766714267
986,0.8015059067895625
987,0.8018304556666234
988,0.8025444631961574
989,0.8032584707256913
990,0.802057639880566
991,0.8041996624691679
992,0.8024795534207452
993,0.8013436323510321
994,0.8054004933142931
995,0.7964104894197066
996,0.7994287939763728
997,0.8026742827469817
998,0.8003375308321433
999,0.8022848240945086
1000,0.7970271322861223
1001,0.8000778917304946
1002,0.8042970271322861
1003,0.8044593015708166
1004,0.8030961962871609
1005,0.7999480721796702
1006,0.7995261586394911
1007,0.8038426587044009
1008,0.8028041022978061
1009,0.8058873166298844
1010,0.7995586135271971
1011,0.8025769180838634
1012,0.8028690120732183
1013,0.8015383616772686
1014,0.8075100610151889
1015,0.7992665195378424
1016,0.8049136699987018
1017,0.8029988316240426
1018,0.806439049720888
1019,0.8059522264052966
1020,0.8018953654420355
1021,0.8029988316240426
1022,0.8009866285862651
1023,0.8076723354537193
1024,0.8042321173568739
1025,0.8050434895495262
1026,0.8019278203297416
1027,0.8017655458912112
1028,0.8069583279241854
1029,0.8017980007789173
1030,0.8034856549396339
1031,0.8044917564585227
1032,0.8074451512397767
1033,0.8128002077112814
1034,0.8088082565234325
1035,0.8041022978060496
1036,0.8042321173568739
1037,0.8061469557315332
1038,0.8083538880955472
1039,0.8066013241594184
1040,0.8033558353888095
1041,0.8015383616772686
1042,0.8068285083733611
1043,0.8056925873036479
1044,0.8062443203946514
1045,0.8053031286511748
1046,0.807217967025834
1047,0.8066986888225367
1048,0.8099766324808516
1049,0.8116318317538621
1050,0.8032260158379853
1051,0.8054654030897053
1052,0.8078995196676619
1053,0.8066337790471245
1054,0.8095222640529663
1055,0.8021225496559782
1056,0.8062443203946514
1057,0.8063741399454758
1058,0.8078670647799558
1059,0.8082240685447228
1060,0.8068609632610672
1061,0.8061469557315332
1062,0.8068934181487732
1063,0.8063741399454758
1064,0.8065039594963002
1065,0.8010515383616773
1066,0.8023172789822147
1067,0.8023821887576269
1068,0.8029014669609243
1069,0.8066986888225367
1070,0.8054329482019992
1071,0.807217967025834
1072,0.8080293392184863
1073,0.8063741399454758
1074,0.8080617941061924
1075,0.8037128391535765
1076,0.804978579774114
1077,0.8063741399454758
1078,0.8066986888225367
1079,0.8106906400103856
1080,0.8086784369726081
1081,0.8097169933792029
1082,0.8060495910684149
1083,0.8091977151759054
1084,0.8085161625340777
1085,0.807153057250422
1086,0.8108853693366221
1087,0.8118914708555108
1088,0.81231338439569
1089,0.811956380630923
1090,0.8078995196676619
1091,0.807217967025834
1092,0.8088731662988446
1093,0.8101389069193821
1094,0.8106581851226795
1095,0.8039724782552252
1096,0.8043294820199922
1097,0.8074776061274828
1098,0.808645982084902
1099,0.8075100610151889
1100,0.8075100610151889
1101,0.807153057250422
1102,0.8098143580423212
1103,0.8091977151759054
1104,0.8104959106841491
1105,0.8059197715175905
1106,0.8070232376995976
1107,0.8078995196676619
1108,0.8084837076463716
1109,0.8119239257432169
1110,0.8081916136570167
1111,0.8077047903414254
1112,0.8105283655718551
1113,0.8106906400103856
1114,0.8139361287809944
1115,0.8075100610151889
1116,0.8084187978709594
1117,0.8104959106841491
1118,0.8129300272621057
1119,0.813773854342464
1120,0.806082045956121
1121,0.8100739971439699
1122,0.811242373101389
1123,0.8131896663637543
1124,0.8111774633259768
1125,0.8067635985979489
1126,0.8101713618070882
1127,0.8111774633259768
1128,0.81231338439569
1129,0.813416850577697
1130,0.8069583279241854
1131,0.8077697001168376
1132,0.8083538880955472
1133,0.8119239257432169
1134,0.8111450084382708
1135,0.8077047903414254
1136,0.8125081137219266
1137,0.8091977151759054
1138,0.8112748279890951
1139,0.8100739971439699
1140,0.8046540308970531
1141,0.8045566662339348
1142,0.8116642866415682
1143,0.8118265610800987
1144,0.8164676100220694
1145,0.807931974555368
1146,0.8103011813579125
1147,0.8134493054654031
1148,0.8140659483318188
1149,0.8119888355186291
1150,0.8092950798390237
1151,0.8072504219135401
1152,0.8098143580423212
1153,0.810463455796443
1154,0.8140010385564066
1155,0.8092950798390237
1156,0.8120537452940413
1157,0.8127352979358692
1158,0.811599376866156
1159,0.8119239257432169
1160,0.8061794106192393
1161,0.8115020122030377
1162,0.8105608204595612
1163,0.8120212904063352
1164,0.8177008957549007
1165,0.8077047903414254
1166,0.810463455796443
1167,0.8112099182136829
1168,0.8127352979358692
1169,0.8107230948980917
1170,0.8092950798390237
1171,0.8087108918603142
1172,0.8107555497857978
1173,0.8132870310268726
1174,0.8111450084382708
1175,0.8129300272621057
1176,0.8125081137219266
1177,0.8159158769310658
1178,0.8139685836687005
1179,0.8156562378294171
1180,0.8095871738283785
1181,0.8066662339348306
1182,0.8076723354537193
1183,0.8138712190055822
1184,0.8133519408022848
1185,0.8085810723094898
1186,0.8144554069842919
1187,0.8128975723743996
1188,0.8122809295079839
1189,0.8111450084382708
1190,0.8153316889523562
1191,0.81380630923017
1192,0.8140334934441127
1193,0.8184798130598469
1194,0.8144229520965858
1195,0.810852914448916
1196,0.8097169933792029
1197,0.8128975723743996
1198,0.8175386213163702
1199,0.8129624821498118
1200,0.805725042191354
1201,0.8108853693366221
1202,0.8114371024276256
1203,0.8087108918603142
1204,0.8074776061274828
1205,0.8117616513046865
1206,0.8118914708555108
1207,0.8162079709204206
1208,0.8147475009736467
1209,0.8150720498507075
1210,0.8078021550045437
1211,0.8116318317538621
1212,0.8106906400103856
1213,0.8167597040114242
1214,0.8152992340646501
1215,0.8105283655718551
1216,0.8116967415292743
1217,0.8148124107490589
1218,0.8140010385564066
1219,0.8133843956899909
1220,0.8121511099571596
1221,0.8105283655718551
1222,0.8128002077112814
1223,0.8160456964818902
1224,0.8176035310917824
1225,0.8153965987277684
1226,0.8135466701285213
1227,0.8168570686745424
1228,0.8164676100220694
1229,0.8192262754770868
1230,0.808645982084902
1231,0.8116642866415682
1232,0.8115669219784499
1233,0.8149097754121771
1234,0.8172789822147215
1235,0.8126054783850448
1236,0.809749448266909
1237,0.8167272491237181
1238,0.8153641438400623
1239,0.8163053355835389
1240,0.8133194859145787
1241,0.814520316759704
1242,0.8117616513046865
1243,0.8125405686096326
1244,0.8193885499156173
1245,0.8142931325457614
1246,0.8128326625989875
1247,0.8127028430481631
1248,0.8135466701285213
1249,0.8170193431130728
1250,0.8100415422562638
1251,0.8121835648448656
1252,0.814877320524471
1253,0.8127677528235753
1254,0.8149422302998831
1255,0.8125081137219266
1256,0.8152018694015318
1257,0.8160456964818902
1258,0.8150720498507075
1259,0.818544722835259
