index,PG
140,16.628902435302734
141,16.035234451293945
142,15.550402641296387
143,16.3978214263916
144,16.09581756591797
145,15.66057014465332
146,16.626901626586914
147,16.212677001953125
148,16.479658126831055
149,15.976601600646973
150,15.948721885681152
151,15.844054222106934
152,15.957732200622559
153,15.588238716125488
154,16.32581901550293
155,15.909781455993652
156,16.113771438598633
157,16.045976638793945
158,16.456872940063477
159,16.373796463012695
160,15.858613014221191
161,16.191686630249023
162,15.622255325317383
163,16.51573944091797
164,15.16355037689209
165,16.27651596069336
166,15.194571495056152
167,15.704344749450684
168,16.532318115234375
169,16.04867172241211
170,15.663469314575195
171,15.471518516540527
172,16.297962188720703
173,15.308366775512695
174,16.044614791870117
175,15.752829551696777
176,15.818896293640137
177,15.85539436340332
178,15.13315486907959
179,15.675878524780273
180,16.279970169067383
181,15.796404838562012
182,15.81063175201416
183,15.760372161865234
184,15.528864860534668
185,15.607658386230469
186,16.253196716308594
187,15.154115676879883
188,16.426624298095703
189,15.990890502929688
190,15.370950698852539
191,16.137243270874023
192,16.002946853637695
193,15.966893196105957
194,16.369319915771484
195,16.46888542175293
196,15.615979194641113
197,15.612730979919434
198,16.52088737487793
199,16.134380340576172
200,15.644317626953125
201,15.803739547729492
202,16.22469711303711
203,16.33687973022461
204,15.3922119140625
205,16.272289276123047
206,15.667473793029785
207,15.952465057373047
208,15.600465774536133
209,16.35365867614746
210,16.471681594848633
211,15.951603889465332
212,15.455244064331055
213,15.910933494567871
214,16.035186767578125
215,15.747185707092285
216,15.98751163482666
217,15.511154174804688
218,15.781407356262207
219,15.931181907653809
220,15.368170738220215
221,15.992478370666504
222,16.03553581237793
223,15.422204971313477
224,16.11788558959961
225,15.876485824584961
226,16.483440399169922
227,15.378151893615723
228,15.387932777404785
229,16.149654388427734
230,15.692671775817871
231,16.40028190612793
232,16.53018569946289
233,15.3348970413208
234,15.776522636413574
235,15.746777534484863
236,15.275091171264648
237,16.259565353393555
238,15.877274513244629
239,15.46716594696045
240,15.581463813781738
241,15.894720077514648
242,15.474465370178223
243,15.753284454345703
244,16.62034034729004
245,15.451056480407715
246,16.576356887817383
247,15.94018268585205
248,16.17487907409668
249,15.40841293334961
250,16.219993591308594
251,15.604320526123047
252,16.567108154296875
253,15.348332405090332
254,16.13343620300293
255,16.092586517333984
256,15.695417404174805
257,16.67493438720703
258,16.32656478881836
259,16.0640811920166
260,15.86469841003418
261,15.934940338134766
262,15.511058807373047
263,15.78603744506836
264,16.27227210998535
265,15.625020027160645
266,16.102916717529297
267,15.260986328125
268,15.37036418914795
269,16.736572265625
270,16.129610061645508
271,15.518362998962402
272,15.817917823791504
273,15.904787063598633
274,16.514495849609375
275,16.322864532470703
276,15.683829307556152
277,16.385379791259766
278,15.336677551269531
279,15.930434226989746
280,15.577942848205566
281,15.575489044189453
282,14.959671020507812
283,15.670304298400879
284,16.506479263305664
285,15.986428260803223
286,15.398340225219727
287,15.99581527709961
288,16.044692993164062
289,15.038933753967285
290,15.683234214782715
291,15.327859878540039
292,15.447258949279785
293,15.574807167053223
294,15.663239479064941
295,16.243980407714844
296,15.827534675598145
297,15.128815650939941
298,15.110882759094238
299,16.275390625
300,14.809736251831055
301,16.141023635864258
302,16.133106231689453
303,16.148719787597656
304,14.516241073608398
305,15.588811874389648
306,14.643345832824707
307,15.569411277770996
308,16.16848373413086
309,15.931967735290527
310,14.695767402648926
311,16.288551330566406
312,15.91865062713623
313,14.712922096252441
314,15.676493644714355
315,16.17328453063965
316,14.618959426879883
317,15.766018867492676
318,16.112255096435547
319,15.83076286315918
320,16.221012115478516
321,16.66292381286621
322,15.568387985229492
323,16.287961959838867
324,16.11907196044922
325,16.33041000366211
326,16.291397094726562
327,16.164180755615234
328,15.814569473266602
329,15.734159469604492
330,15.50959300994873
331,16.594615936279297
332,15.528719902038574
333,15.875798225402832
334,16.851587295532227
335,15.660542488098145
336,16.58140754699707
337,16.267223358154297
338,15.865443229675293
339,15.147941589355469
340,16.110511779785156
341,15.865796089172363
342,15.196011543273926
343,15.393921852111816
344,16.15484046936035
345,16.101943969726562
346,16.64561653137207
347,16.10846710205078
348,15.577500343322754
349,16.242889404296875
350,16.2637882232666
351,15.3319730758667
352,16.504501342773438
353,15.768608093261719
354,15.89985466003418
355,16.054336547851562
356,15.481630325317383
357,15.835793495178223
358,15.516918182373047
359,16.226322174072266
360,16.343244552612305
361,15.69040584564209
362,15.680553436279297
363,15.663479804992676
364,15.347817420959473
365,16.08551025390625
366,15.470955848693848
367,15.914183616638184
368,16.260765075683594
369,15.966035842895508
370,15.522368431091309
371,16.209632873535156
372,15.975934028625488
373,15.798084259033203
374,15.580255508422852
375,15.123064041137695
376,15.247596740722656
377,15.533891677856445
378,16.58075714111328
379,15.61532211303711
380,16.34796714782715
381,14.892621040344238
382,15.795369148254395
383,15.597155570983887
384,15.708627700805664
385,16.333284378051758
386,15.616339683532715
387,16.298583984375
388,17.221477508544922
389,15.624329566955566
390,16.425790786743164
391,16.091928482055664
392,16.15099334716797
393,15.969809532165527
394,15.79509449005127
395,15.92437744140625
396,15.553890228271484
397,16.3140926361084
398,16.437963485717773
399,15.369559288024902
400,16.234804153442383
401,15.83410930633545
402,16.66435432434082
403,15.738457679748535
404,15.349377632141113
405,16.292081832885742
406,14.915881156921387
407,15.540553092956543
408,16.396875381469727
409,16.124969482421875
410,16.74032211303711
411,16.67766761779785
412,16.817800521850586
413,15.516103744506836
414,15.722390174865723
415,16.37140464782715
416,15.235559463500977
417,16.18072509765625
418,16.742380142211914
419,15.871744155883789
420,16.346906661987305
421,15.863903045654297
422,16.507522583007812
423,16.11104393005371
424,15.19464111328125
425,16.018632888793945
426,16.357515335083008
427,15.289826393127441
428,16.55927085876465
429,16.23849105834961
430,15.445183753967285
431,16.42827796936035
432,16.08351707458496
433,15.875833511352539
434,15.780272483825684
435,15.915765762329102
436,15.10162353515625
437,15.417777061462402
438,16.573488235473633
439,15.952404975891113
440,15.889270782470703
441,16.167055130004883
442,16.15349006652832
443,16.751670837402344
444,15.54853343963623
445,15.795336723327637
446,15.762407302856445
447,15.288293838500977
448,15.145954132080078
449,15.864724159240723
450,14.85405158996582
451,15.850367546081543
452,15.402608871459961
453,16.178543090820312
454,15.390146255493164
455,16.060956954956055
456,16.062387466430664
457,16.322139739990234
458,16.206527709960938
459,17.017221450805664
460,16.338563919067383
461,15.645650863647461
462,15.597611427307129
463,15.572240829467773
464,15.934687614440918
465,15.905145645141602
466,15.652871131896973
467,15.245909690856934
468,16.316822052001953
469,15.421860694885254
470,16.074460983276367
471,16.10843849182129
472,15.272233963012695
473,16.065982818603516
474,15.501808166503906
475,15.820408821105957
476,15.526175498962402
477,15.460421562194824
478,15.643620491027832
479,16.457181930541992
480,15.342781066894531
481,15.903291702270508
482,16.160951614379883
483,15.629637718200684
484,16.427026748657227
485,16.71038055419922
486,15.638091087341309
487,15.49164867401123
488,16.372665405273438
489,15.568617820739746
490,16.064119338989258
491,16.146984100341797
492,15.58333969116211
493,15.757649421691895
494,15.687851905822754
495,15.633482933044434
496,15.103338241577148
497,16.30145263671875
498,16.185741424560547
499,16.744314193725586
500,16.056884765625
501,16.261199951171875
502,16.387386322021484
503,16.594341278076172
504,16.006244659423828
505,15.773350715637207
506,15.648462295532227
507,16.323612213134766
508,15.976173400878906
509,15.802417755126953
510,16.38743019104004
511,15.909646034240723
512,16.45159912109375
513,16.357458114624023
514,15.546186447143555
515,16.735332489013672
516,15.450216293334961
517,15.97217082977295
518,15.463752746582031
519,16.53577423095703
520,15.868623733520508
521,16.080821990966797
522,15.771705627441406
523,15.073530197143555
524,15.994059562683105
525,16.18048095703125
526,16.61604118347168
527,15.576319694519043
528,15.371103286743164
529,15.573108673095703
530,15.634249687194824
531,15.228032112121582
532,15.816442489624023
533,15.363430976867676
534,16.063011169433594
535,14.667245864868164
536,14.918128967285156
537,16.05859375
538,15.807413101196289
539,15.404394149780273
540,15.47251033782959
541,15.673199653625488
542,14.907997131347656
543,14.977855682373047
544,15.555360794067383
545,16.517860412597656
546,15.201676368713379
547,15.759617805480957
548,16.041736602783203
549,15.478870391845703
550,15.428979873657227
551,15.480000495910645
552,15.703720092773438
553,16.726900100708008
554,15.68639087677002
555,16.221609115600586
556,15.816915512084961
557,15.344588279724121
558,15.298561096191406
559,15.086217880249023
560,15.820268630981445
561,14.785035133361816
562,15.795562744140625
563,15.287983894348145
564,16.30991554260254
565,14.815620422363281
566,15.420591354370117
567,15.24171257019043
568,14.86049747467041
569,15.283736228942871
570,15.782975196838379
571,15.348960876464844
572,15.154541969299316
573,16.108888626098633
574,15.594405174255371
575,15.295051574707031
576,15.331114768981934
577,14.979162216186523
578,16.93162727355957
579,16.1430606842041
580,15.563032150268555
581,15.29605484008789
582,15.120538711547852
583,15.123921394348145
584,15.470890045166016
585,15.938451766967773
586,15.187057495117188
587,15.78587532043457
588,15.894454002380371
589,16.278505325317383
590,16.494998931884766
591,15.516258239746094
592,15.287396430969238
593,15.892358779907227
594,16.118818283081055
595,15.863543510437012
596,16.350486755371094
597,15.729950904846191
598,15.97265625
599,15.479340553283691
600,15.823765754699707
601,16.16086769104004
602,16.021345138549805
603,15.708681106567383
604,15.337230682373047
605,16.797367095947266
606,16.245586395263672
607,16.239093780517578
608,16.283973693847656
609,15.291817665100098
610,16.139507293701172
611,17.12740707397461
612,15.420140266418457
613,15.900250434875488
614,16.273483276367188
615,15.964996337890625
616,16.455387115478516
617,16.052091598510742
618,15.666248321533203
619,16.119543075561523
620,15.048118591308594
621,16.169111251831055
622,15.527613639831543
623,15.892130851745605
624,15.635091781616211
625,15.993046760559082
626,15.683849334716797
627,15.338397026062012
628,15.992899894714355
629,15.851449966430664
630,15.57909870147705
631,16.19223976135254
632,16.680086135864258
633,16.254751205444336
634,15.092276573181152
635,16.088138580322266
636,15.519514083862305
637,16.3770809173584
638,15.353092193603516
639,15.495616912841797
640,15.844301223754883
641,16.159809112548828
642,16.176782608032227
643,16.056739807128906
644,15.789655685424805
645,16.31720733642578
646,15.67140007019043
647,15.172464370727539
648,16.727598190307617
649,16.317529678344727
650,15.030292510986328
651,16.340456008911133
652,16.010740280151367
653,15.497761726379395
654,15.369019508361816
655,15.854480743408203
656,16.218582153320312
657,15.165360450744629
658,15.412854194641113
659,15.961155891418457
660,15.848699569702148
661,15.030208587646484
662,15.472949981689453
663,16.14052963256836
664,16.925920486450195
665,16.57451057434082
666,15.149565696716309
667,16.002689361572266
668,15.485382080078125
669,15.026565551757812
670,16.65473747253418
671,15.29272174835205
672,16.53449821472168
673,15.203531265258789
674,16.698230743408203
675,16.527576446533203
676,15.716090202331543
677,15.651196479797363
678,15.162928581237793
679,16.00813865661621
680,16.3261775970459
681,16.248674392700195
682,16.036041259765625
683,15.25155258178711
684,15.41974925994873
685,15.535677909851074
686,14.924589157104492
687,15.317687034606934
688,14.833049774169922
689,16.39363670349121
690,15.35705280303955
691,15.447508811950684
692,15.169562339782715
693,16.66069984436035
694,15.03000545501709
695,15.456852912902832
696,16.520912170410156
697,15.184957504272461
698,16.852386474609375
699,16.192428588867188
700,15.244324684143066
701,16.222145080566406
702,15.440694808959961
703,15.861017227172852
704,14.569868087768555
705,15.907736778259277
706,15.277182579040527
707,15.661600112915039
708,15.925567626953125
709,15.196928977966309
710,15.684663772583008
711,15.752979278564453
712,15.225166320800781
713,15.929627418518066
714,14.552143096923828
715,15.300847053527832
716,15.364516258239746
717,14.40786075592041
718,15.59335994720459
719,16.173368453979492
720,16.57843017578125
721,15.916217803955078
722,14.802237510681152
723,15.151880264282227
724,15.513493537902832
725,14.94235897064209
726,14.581172943115234
727,16.59678077697754
728,15.32905387878418
729,14.954089164733887
730,15.224526405334473
731,15.48762321472168
732,15.784579277038574
733,14.454432487487793
734,15.039811134338379
735,14.630615234375
736,15.401955604553223
737,14.91896915435791
738,15.892709732055664
739,15.06326675415039
740,15.668424606323242
741,14.386896133422852
742,15.25765609741211
743,14.474142074584961
744,14.963958740234375
745,14.987410545349121
746,15.26838493347168
747,15.005253791809082
748,15.581235885620117
749,15.15015983581543
750,16.434337615966797
751,16.03643798828125
752,15.285863876342773
753,15.721977233886719
754,16.04746437072754
755,15.198307991027832
756,16.198776245117188
757,15.391719818115234
758,15.739334106445312
759,15.502994537353516
760,15.24923038482666
761,15.852798461914062
762,15.792899131774902
763,15.08672046661377
764,15.722457885742188
765,15.002342224121094
766,15.809020042419434
767,15.760176658630371
768,16.015504837036133
769,15.604113578796387
770,16.2278995513916
771,15.71217155456543
772,16.175094604492188
773,16.35171890258789
774,15.9494047164917
775,15.758091926574707
776,15.36157512664795
777,15.615313529968262
778,15.619498252868652
779,15.562877655029297
780,15.674320220947266
781,15.631576538085938
782,15.958038330078125
783,15.644564628601074
784,15.394153594970703
785,15.672718048095703
786,14.31307601928711
787,15.552266120910645
788,15.472644805908203
789,15.755487442016602
790,15.969144821166992
791,16.024385452270508
792,15.706883430480957
793,15.804312705993652
794,15.176844596862793
795,14.667882919311523
796,15.783833503723145
797,14.074461936950684
798,16.0295467376709
799,16.018598556518555
800,15.126443862915039
801,15.334139823913574
802,15.795591354370117
803,15.638330459594727
804,16.031923294067383
805,16.035707473754883
806,14.712906837463379
807,15.942034721374512
808,15.425459861755371
809,14.479751586914062
810,14.497325897216797
811,15.764372825622559
812,14.669493675231934
813,14.884329795837402
814,15.24448299407959
815,16.160341262817383
816,15.079915046691895
817,16.071876525878906
818,15.810054779052734
819,15.432239532470703
820,14.806594848632812
821,15.416077613830566
822,14.490346908569336
823,15.232748985290527
824,15.330278396606445
825,15.02480697631836
826,14.737634658813477
827,14.96992015838623
828,14.260828971862793
829,14.741092681884766
830,15.731331825256348
831,15.318639755249023
832,15.662814140319824
833,14.698265075683594
834,14.504226684570312
835,16.028717041015625
836,16.398174285888672
837,14.998824119567871
838,15.51134204864502
839,15.038996696472168
840,15.3024263381958
841,15.133208274841309
842,15.275301933288574
843,14.951478958129883
844,16.024452209472656
845,15.126606941223145
846,14.909015655517578
847,15.841242790222168
848,15.861699104309082
849,16.624431610107422
850,15.202803611755371
851,16.64632797241211
852,16.68685531616211
853,15.790047645568848
854,14.96426010131836
855,15.810480117797852
856,15.101461410522461
857,15.047919273376465
858,15.526843070983887
859,15.321281433105469
860,15.47028923034668
861,15.65051555633545
862,15.082018852233887
863,16.116901397705078
864,15.658427238464355
865,15.739553451538086
866,15.98672103881836
867,15.736555099487305
868,16.955001831054688
869,16.25189781188965
870,14.7664155960083
871,17.200942993164062
872,15.510232925415039
873,15.938493728637695
874,15.742217063903809
875,14.669944763183594
876,15.840965270996094
877,15.895858764648438
878,15.957013130187988
879,15.909272193908691
880,16.055078506469727
881,15.655213356018066
882,15.935388565063477
883,15.701359748840332
884,15.28709602355957
885,14.178464889526367
886,15.934198379516602
887,17.08649444580078
888,15.666996002197266
889,15.453529357910156
890,14.795830726623535
891,16.33828353881836
892,16.2282657623291
893,15.20737361907959
894,16.145490646362305
895,14.887240409851074
896,15.402453422546387
897,16.199810028076172
898,15.66836929321289
899,15.764854431152344
900,15.746383666992188
901,15.534993171691895
902,15.727574348449707
903,15.965682983398438
904,15.29952621459961
905,14.987039566040039
906,16.04873275756836
907,16.090330123901367
908,15.158866882324219
909,14.540855407714844
910,15.484674453735352
911,15.38054370880127
912,15.004559516906738
913,15.362834930419922
914,14.955293655395508
915,15.455592155456543
916,15.3377046585083
917,15.525910377502441
918,15.64636516571045
919,15.071401596069336
920,15.629836082458496
921,15.676888465881348
922,15.300304412841797
923,16.33584213256836
924,15.501681327819824
925,15.074525833129883
926,15.934183120727539
927,15.460561752319336
928,15.473199844360352
929,15.832368850708008
930,15.912637710571289
931,15.367178916931152
932,15.957634925842285
933,14.6281099319458
934,16.140382766723633
935,16.231224060058594
936,15.786846160888672
937,15.64900016784668
938,14.114665985107422
939,15.505952835083008
940,15.251792907714844
941,15.663081169128418
942,15.727509498596191
943,15.024506568908691
944,14.98341178894043
945,14.724729537963867
946,15.355649948120117
947,15.8605375289917
948,16.14210319519043
949,15.246358871459961
950,15.14206600189209
951,16.26395606994629
952,15.302419662475586
953,14.955431938171387
954,15.405996322631836
955,15.418221473693848
956,15.909516334533691
957,15.642810821533203
958,15.580524444580078
959,15.951422691345215
960,16.630279541015625
961,16.008167266845703
962,16.2764892578125
963,15.839309692382812
964,15.5636625289917
965,15.605535507202148
966,15.04936695098877
967,15.334444046020508
968,14.876933097839355
969,16.355567932128906
970,15.9385404586792
971,14.26482105255127
972,15.684764862060547
973,16.06688117980957
974,15.592857360839844
975,15.6288480758667
976,15.86884593963623
977,15.891536712646484
978,15.75357437133789
979,15.400028228759766
980,16.368371963500977
981,15.517234802246094
982,16.712188720703125
983,16.065635681152344
984,16.182126998901367
985,15.763191223144531
986,16.30961036682129
987,15.043535232543945
988,15.332902908325195
989,15.780333518981934
990,15.521950721740723
991,16.084457397460938
992,16.091522216796875
993,15.755095481872559
994,15.862759590148926
995,15.842157363891602
996,15.39968490600586
997,15.213129997253418
998,15.980067253112793
999,14.889735221862793
1000,16.439754486083984
1001,14.925070762634277
1002,15.477498054504395
1003,15.791776657104492
1004,15.940478324890137
1005,15.638118743896484
1006,16.03306770324707
1007,15.59663200378418
1008,16.255830764770508
1009,15.918395042419434
1010,15.441523551940918
1011,16.18437957763672
1012,16.251440048217773
1013,16.766769409179688
1014,16.79316520690918
1015,14.805787086486816
1016,15.489315032958984
1017,16.13774299621582
1018,15.309938430786133
1019,15.711979866027832
1020,16.20771026611328
1021,15.49846363067627
1022,16.005578994750977
1023,16.038288116455078
1024,16.36467170715332
1025,15.464021682739258
1026,16.00541877746582
1027,14.870515823364258
1028,15.760623931884766
1029,16.60288429260254
1030,16.43107795715332
1031,15.408881187438965
1032,14.751416206359863
1033,16.317174911499023
1034,15.600196838378906
1035,15.87331771850586
1036,15.903993606567383
1037,15.8981351852417
1038,15.505666732788086
1039,16.131288528442383
1040,15.924775123596191
1041,15.659780502319336
1042,15.353569984436035
1043,15.1226806640625
1044,15.715946197509766
1045,14.895356178283691
1046,14.808526992797852
1047,14.981243133544922
1048,15.793455123901367
1049,16.612655639648438
1050,16.044939041137695
1051,14.842985153198242
1052,14.90897274017334
1053,15.532073974609375
1054,15.888062477111816
1055,15.367532730102539
1056,16.157243728637695
1057,15.321281433105469
1058,15.288832664489746
1059,15.52927017211914
1060,14.508403778076172
1061,15.856719970703125
1062,15.410073280334473
1063,15.1371488571167
1064,15.167545318603516
1065,15.440923690795898
1066,15.68469524383545
1067,15.34013557434082
1068,15.029577255249023
1069,15.500268936157227
1070,14.965620994567871
1071,16.049732208251953
1072,14.333943367004395
1073,15.04041576385498
1074,15.477526664733887
1075,15.951079368591309
1076,15.67224407196045
1077,14.83188533782959
1078,14.407779693603516
1079,15.243813514709473
1080,14.769147872924805
1081,16.116334915161133
1082,15.308989524841309
1083,15.205068588256836
1084,15.85692310333252
1085,15.199874877929688
1086,15.08426284790039
1087,15.178014755249023
1088,15.4761323928833
1089,15.894986152648926
1090,15.346964836120605
1091,15.264430046081543
1092,15.63503646850586
1093,15.10075569152832
1094,15.871991157531738
1095,15.367415428161621
1096,15.738463401794434
1097,15.597980499267578
1098,15.973560333251953
1099,16.39132308959961
1100,15.151190757751465
1101,15.559871673583984
1102,14.94650936126709
1103,14.203333854675293
1104,15.833003044128418
1105,15.465629577636719
1106,15.20528507232666
1107,15.993436813354492
1108,14.761415481567383
1109,15.198884010314941
1110,16.071006774902344
1111,15.9516019821167
1112,16.1370849609375
1113,15.6270112991333
1114,15.276400566101074
1115,15.671664237976074
1116,16.30254554748535
1117,15.203216552734375
1118,15.405261993408203
1119,14.967597007751465
1120,15.218117713928223
1121,14.578628540039062
1122,15.393940925598145
1123,15.63302993774414
1124,16.17522621154785
1125,16.097518920898438
1126,16.104427337646484
1127,15.109882354736328
1128,15.312887191772461
1129,15.213743209838867
1130,15.664294242858887
1131,15.726640701293945
1132,15.67895221710205
1133,16.062946319580078
1134,16.01605796813965
1135,16.293601989746094
1136,15.56253719329834
1137,15.894120216369629
1138,15.066651344299316
1139,15.919792175292969
1140,16.121488571166992
1141,15.928292274475098
1142,15.278592109680176
1143,15.860895156860352
1144,16.41156005859375
1145,15.303874015808105
1146,15.724417686462402
1147,15.250121116638184
1148,15.042219161987305
1149,15.167576789855957
1150,15.474976539611816
1151,15.036325454711914
1152,15.550141334533691
1153,15.935270309448242
1154,15.517534255981445
1155,15.64559555053711
1156,15.687040328979492
1157,15.956548690795898
1158,15.565942764282227
1159,15.721145629882812
1160,15.819523811340332
1161,15.367096900939941
1162,15.53366756439209
1163,15.419721603393555
1164,15.997724533081055
1165,15.533793449401855
1166,15.706175804138184
1167,15.361428260803223
1168,16.240232467651367
1169,14.835179328918457
1170,16.07386589050293
1171,16.246047973632812
1172,15.59770679473877
1173,15.851509094238281
1174,15.572247505187988
1175,15.386068344116211
1176,16.057893753051758
1177,15.682766914367676
1178,16.356712341308594
1179,16.047855377197266
1180,16.082109451293945
1181,15.172832489013672
1182,15.493821144104004
1183,14.061001777648926
1184,14.866690635681152
1185,15.582745552062988
1186,15.858835220336914
1187,15.527767181396484
1188,14.879607200622559
1189,15.27452278137207
1190,15.319374084472656
1191,16.140243530273438
1192,14.670336723327637
1193,14.893930435180664
1194,14.819680213928223
1195,14.757580757141113
1196,15.514698028564453
1197,15.430519104003906
1198,15.621835708618164
1199,14.850543022155762
1200,15.316829681396484
1201,16.163467407226562
1202,14.7423677444458
1203,15.585134506225586
1204,14.737018585205078
1205,14.11774730682373
1206,15.845585823059082
1207,15.244569778442383
1208,15.457590103149414
1209,14.466700553894043
1210,14.726590156555176
1211,15.60205364227295
1212,14.520146369934082
1213,15.462156295776367
1214,15.46194839477539
1215,15.436776161193848
1216,14.767644882202148
1217,14.415426254272461
1218,15.500761985778809
1219,15.37411117553711
1220,14.334275245666504
1221,14.522019386291504
1222,16.01773452758789
1223,15.37509822845459
1224,14.948631286621094
1225,14.942595481872559
1226,15.512939453125
1227,15.057207107543945
1228,15.955764770507812
1229,15.18614673614502
1230,13.977640151977539
1231,14.523015975952148
1232,14.921211242675781
1233,15.457687377929688
1234,15.417281150817871
1235,15.060417175292969
1236,14.905555725097656
1237,15.14026165008545
1238,15.565032005310059
1239,14.815444946289062
1240,15.318795204162598
1241,14.634352684020996
1242,15.19463062286377
1243,15.684074401855469
1244,14.499390602111816
1245,15.530526161193848
1246,15.457793235778809
1247,14.637476921081543
1248,14.539554595947266
1249,15.25705337524414
1250,14.906970024108887
1251,15.73074722290039
1252,15.907355308532715
1253,15.657554626464844
1254,15.459439277648926
1255,15.154234886169434
1256,15.247723579406738
1257,15.955574035644531
1258,14.97890853881836
1259,15.660999298095703
1260,15.408004760742188
1261,15.319844245910645
1262,14.873417854309082
1263,15.718152046203613
1264,14.842188835144043
1265,15.435461044311523
1266,16.576778411865234
1267,15.294961929321289
1268,15.267333984375
1269,16.460569381713867
1270,14.75577449798584
1271,14.79813289642334
1272,16.711944580078125
1273,15.329830169677734
1274,15.131915092468262
1275,15.985896110534668
1276,14.531545639038086
1277,15.589494705200195
1278,14.730158805847168
1279,15.762651443481445
1280,16.30247688293457
1281,14.703865051269531
1282,14.70713996887207
1283,15.519206047058105
1284,15.233186721801758
1285,15.007323265075684
1286,14.901273727416992
1287,15.520181655883789
1288,15.457301139831543
1289,14.227130889892578
1290,14.71761703491211
1291,16.071075439453125
1292,14.888869285583496
1293,14.566837310791016
1294,14.821004867553711
1295,15.074541091918945
1296,15.03809642791748
1297,16.221683502197266
1298,15.644464492797852
1299,15.252062797546387
1300,15.304043769836426
1301,15.31444263458252
1302,15.156234741210938
1303,15.77219009399414
1304,16.320110321044922
1305,15.565476417541504
1306,15.571473121643066
1307,14.295270919799805
1308,15.552947044372559
1309,16.443925857543945
1310,14.692142486572266
1311,14.80007266998291
1312,14.625140190124512
1313,14.98284912109375
1314,15.377267837524414
1315,15.603632926940918
1316,15.164822578430176
1317,14.880940437316895
1318,16.119966506958008
1319,15.402315139770508
1320,15.149736404418945
1321,14.158576965332031
1322,15.854124069213867
1323,15.218843460083008
1324,15.386337280273438
1325,15.640256881713867
1326,14.858308792114258
1327,15.806057929992676
1328,14.800978660583496
1329,15.268284797668457
1330,16.363384246826172
1331,15.051288604736328
1332,14.715313911437988
1333,15.772664070129395
1334,15.574801445007324
1335,15.026253700256348
1336,16.326295852661133
1337,15.277237892150879
1338,15.028690338134766
1339,15.241939544677734
1340,15.941229820251465
1341,15.956669807434082
1342,15.325136184692383
1343,15.767312049865723
1344,14.977644920349121
1345,15.817800521850586
1346,15.968143463134766
1347,14.932222366333008
1348,15.341473579406738
1349,15.827679634094238
1350,13.981176376342773
1351,16.36676788330078
1352,14.98537826538086
1353,15.314298629760742
1354,16.23906707763672
1355,15.751338958740234
1356,15.8419771194458
1357,15.732574462890625
1358,15.23381233215332
1359,15.087736129760742
1360,15.914329528808594
1361,15.56839370727539
1362,16.011489868164062
1363,14.677484512329102
